癤�Area	Line	Station	Date(YYYY-MM-DD)	Latitude	Longitude	Vertical change chart	Depth(m)	Water Temperature(℃)	T QC flag	Salinity(psu)	S QC flag	DO(ml/L)	D QC flag	QC Level	PO４(μmol/L)	NO２(μmol/L)	NO３(μmol/L)	SiO２(μmol/L)	pH	Water Transparency(m)	Baro(hPa)	Research Vessel
East Sea	105	03	2024-04-13 08:20	37.5533	129.1717	Chart	0	12.8	2	34.25	2		2	0						5	926	TAMGU 3
East Sea	105	03	2024-04-13 08:20	37.5533	129.1717	Chart	10	12.0	2	34.33	2		2	0						5	926	TAMGU 3
East Sea	105	03	2024-04-13 08:20	37.5533	129.1717	Chart	20	8.5	2	34.22	2		2	0						5	926	TAMGU 3
East Sea	105	03	2024-04-13 08:20	37.5533	129.1717	Chart	30	6.5	2	34.12	2		2	0						5	926	TAMGU 3
East Sea	105	03	2024-06-13 13:32	37.5533	129.1717	Chart	0	20.6	2	34.16	2		2	0						7.8	1,001	TAMGU 3
East Sea	105	03	2024-06-13 13:32	37.5533	129.1717	Chart	10	15.0	2	34.36	2		2	0						7.8	1,001	TAMGU 3
East Sea	105	03	2024-06-13 13:32	37.5533	129.1717	Chart	20	11.2	2	34.23	2		2	0						7.8	1,001	TAMGU 3
East Sea	105	03	2024-06-13 13:32	37.5533	129.1717	Chart	30	8.0	2	34.13	2		2	0						7.8	1,001	TAMGU 3
East Sea	105	04	2024-02-25 09:00	37.5533	129.2583	Chart	0	8.1	2	34.09	2		2	0							1,016	TAMGU 3
East Sea	105	04	2024-02-25 09:00	37.5533	129.2583	Chart	10	8.0	2	34.06	2		2	0							1,016	TAMGU 3
East Sea	105	04	2024-02-25 09:00	37.5533	129.2583	Chart	20	7.2	2	33.96	2		2	0							1,016	TAMGU 3
East Sea	105	04	2024-02-25 09:00	37.5533	129.2583	Chart	30	6.7	2	33.91	2		2	0							1,016	TAMGU 3
East Sea	105	04	2024-02-25 09:00	37.5533	129.2583	Chart	50	4.3	2	33.89	2		2	0							1,016	TAMGU 3
East Sea	105	04	2024-02-25 09:00	37.5533	129.2583	Chart	75	3.1	2	33.89	2		2	0							1,016	TAMGU 3
East Sea	105	04	2024-02-25 09:00	37.5533	129.2583	Chart	100	2.8	2	33.93	2		2	0							1,016	TAMGU 3
East Sea	105	04	2024-02-25 09:00	37.5533	129.2583	Chart	125	2.6	2	33.98	2		2	0							1,016	TAMGU 3
East Sea	105	04	2024-02-25 09:00	37.5533	129.2583	Chart	150	2.3	2	34.01	2		2	0							1,016	TAMGU 3
East Sea	105	04	2024-02-25 09:00	37.5533	129.2583	Chart	200	1.7	2	34.04	2		2	0							1,016	TAMGU 3
East Sea	105	04	2024-04-13 08:56	37.5533	129.2583	Chart	0	14.1	2	34.31	2		2	0						5.2	911	TAMGU 3
East Sea	105	04	2024-04-13 08:56	37.5533	129.2583	Chart	10	13.2	2	34.31	2		2	0						5.2	911	TAMGU 3
East Sea	105	04	2024-04-13 08:56	37.5533	129.2583	Chart	20	11.6	2	34.23	2		2	0						5.2	911	TAMGU 3
East Sea	105	04	2024-04-13 08:56	37.5533	129.2583	Chart	30	7.0	2	34.15	2		2	0						5.2	911	TAMGU 3
East Sea	105	04	2024-04-13 08:56	37.5533	129.2583	Chart	50	4.3	2	34.07	2		2	0						5.2	911	TAMGU 3
East Sea	105	04	2024-04-13 08:56	37.5533	129.2583	Chart	75	2.3	2	34.01	2		2	0						5.2	911	TAMGU 3
East Sea	105	04	2024-04-13 08:56	37.5533	129.2583	Chart	100	2.1	2	34.02	2		2	0						5.2	911	TAMGU 3
East Sea	105	04	2024-04-13 08:56	37.5533	129.2583	Chart	125	1.8	2	34.04	2		2	0						5.2	911	TAMGU 3
East Sea	105	04	2024-04-13 08:56	37.5533	129.2583	Chart	150	1.6	2	34.04	2		2	0						5.2	911	TAMGU 3
East Sea	105	04	2024-04-13 08:56	37.5533	129.2583	Chart	200	1.3	2	34.05	2		2	0						5.2	911	TAMGU 3
East Sea	105	04	2024-06-13 14:03	37.5533	129.2583	Chart	0	19.4	2	34.13	2		2	0						11	999	TAMGU 3
East Sea	105	04	2024-06-13 14:03	37.5533	129.2583	Chart	10	15.8	2	34.27	2		2	0						11	999	TAMGU 3
East Sea	105	04	2024-06-13 14:03	37.5533	129.2583	Chart	20	12.8	2	34.38	2		2	0						11	999	TAMGU 3
East Sea	105	04	2024-06-13 14:03	37.5533	129.2583	Chart	30	10.3	2	34.32	2		2	0						11	999	TAMGU 3
East Sea	105	04	2024-06-13 14:03	37.5533	129.2583	Chart	50	5.9	2	34.02	2		2	0						11	999	TAMGU 3
East Sea	105	04	2024-06-13 14:03	37.5533	129.2583	Chart	75	4.1	2	33.97	2		2	0						11	999	TAMGU 3
East Sea	105	04	2024-06-13 14:03	37.5533	129.2583	Chart	100	2.6	2	34.00	2		2	0						11	999	TAMGU 3
East Sea	105	04	2024-06-13 14:03	37.5533	129.2583	Chart	125	2.3	2	34.00	2		2	0						11	999	TAMGU 3
East Sea	105	04	2024-06-13 14:03	37.5533	129.2583	Chart	150	2.1	2	34.02	2		2	0						11	999	TAMGU 3
East Sea	105	04	2024-06-13 14:03	37.5533	129.2583	Chart	200	1.9	2	34.03	2		2	0						11	999	TAMGU 3
East Sea	105	05	2024-02-25 09:40	37.5533	129.3767	Chart	0	9.4	2	34.21	2		2	0							1,015	TAMGU 3
East Sea	105	05	2024-02-25 09:40	37.5533	129.3767	Chart	10	9.4	2	34.19	2		2	0							1,015	TAMGU 3
East Sea	105	05	2024-02-25 09:40	37.5533	129.3767	Chart	20	6.9	2	34.02	2		2	0							1,015	TAMGU 3
East Sea	105	05	2024-02-25 09:40	37.5533	129.3767	Chart	30	5.0	2	33.92	2		2	0							1,015	TAMGU 3
East Sea	105	05	2024-02-25 09:40	37.5533	129.3767	Chart	50	4.6	2	33.95	2		2	0							1,015	TAMGU 3
East Sea	105	05	2024-02-25 09:40	37.5533	129.3767	Chart	75	3.2	2	33.98	2		2	0							1,015	TAMGU 3
East Sea	105	05	2024-02-25 09:40	37.5533	129.3767	Chart	100	2.4	2	34.01	2		2	0							1,015	TAMGU 3
East Sea	105	05	2024-02-25 09:40	37.5533	129.3767	Chart	125	2.1	2	34.02	2		2	0							1,015	TAMGU 3
East Sea	105	05	2024-02-25 09:40	37.5533	129.3767	Chart	150	2.0	2	34.03	2		2	0							1,015	TAMGU 3
East Sea	105	05	2024-02-25 09:40	37.5533	129.3767	Chart	200	1.7	2	34.04	2		2	0							1,015	TAMGU 3
East Sea	105	05	2024-02-25 09:40	37.5533	129.3767	Chart	250	1.4	2	34.04	2		2	0							1,015	TAMGU 3
East Sea	105	05	2024-02-25 09:40	37.5533	129.3767	Chart	300	1.2	2	34.05	2		2	0							1,015	TAMGU 3
East Sea	105	05	2024-04-13 09:39	37.5533	129.3767	Chart	0	15.4	2	34.46	2		2	0						6.9	911	TAMGU 3
East Sea	105	05	2024-04-13 09:39	37.5533	129.3767	Chart	10	15.2	2	34.46	2		2	0						6.9	911	TAMGU 3
East Sea	105	05	2024-04-13 09:39	37.5533	129.3767	Chart	20	15.2	2	34.46	2		2	0						6.9	911	TAMGU 3
East Sea	105	05	2024-04-13 09:39	37.5533	129.3767	Chart	30	14.9	2	34.44	2		2	0						6.9	911	TAMGU 3
East Sea	105	05	2024-04-13 09:39	37.5533	129.3767	Chart	50	10.6	2	34.37	2		2	0						6.9	911	TAMGU 3
East Sea	105	05	2024-04-13 09:39	37.5533	129.3767	Chart	75	4.5	2	34.06	2		2	0						6.9	911	TAMGU 3
East Sea	105	05	2024-04-13 09:39	37.5533	129.3767	Chart	100	2.4	2	34.03	2		2	0						6.9	911	TAMGU 3
East Sea	105	05	2024-04-13 09:39	37.5533	129.3767	Chart	125	2.0	2	34.03	2		2	0						6.9	911	TAMGU 3
East Sea	105	05	2024-04-13 09:39	37.5533	129.3767	Chart	150	1.6	2	34.04	2		2	0						6.9	911	TAMGU 3
East Sea	105	05	2024-04-13 09:39	37.5533	129.3767	Chart	200	1.3	2	34.05	2		2	0						6.9	911	TAMGU 3
East Sea	105	05	2024-04-13 09:39	37.5533	129.3767	Chart	250	1.1	2	34.05	2		2	0						6.9	911	TAMGU 3
East Sea	105	05	2024-04-13 09:39	37.5533	129.3767	Chart	300	0.9	2	34.06	2		2	0						6.9	911	TAMGU 3
East Sea	105	05	2024-06-13 14:47	37.5533	129.3767	Chart	0	21.5	2	34.02	2		2	0						12	996	TAMGU 3
East Sea	105	05	2024-06-13 14:47	37.5533	129.3767	Chart	10	20.0	2	34.03	2		2	0						12	996	TAMGU 3
East Sea	105	05	2024-06-13 14:47	37.5533	129.3767	Chart	20	12.6	2	34.31	2		2	0						12	996	TAMGU 3
East Sea	105	05	2024-06-13 14:47	37.5533	129.3767	Chart	30	10.2	2	34.29	2		2	0						12	996	TAMGU 3
East Sea	105	05	2024-06-13 14:47	37.5533	129.3767	Chart	50	7.5	2	34.16	2		2	0						12	996	TAMGU 3
East Sea	105	05	2024-06-13 14:47	37.5533	129.3767	Chart	75	4.4	2	34.11	2		2	0						12	996	TAMGU 3
East Sea	105	05	2024-06-13 14:47	37.5533	129.3767	Chart	100	2.6	2	34.04	2		2	0						12	996	TAMGU 3
East Sea	105	05	2024-06-13 14:47	37.5533	129.3767	Chart	125	2.0	2	34.03	2		2	0						12	996	TAMGU 3
East Sea	105	05	2024-06-13 14:47	37.5533	129.3767	Chart	150	1.8	2	34.04	2		2	0						12	996	TAMGU 3
East Sea	105	05	2024-06-13 14:47	37.5533	129.3767	Chart	200	1.4	2	34.05	2		2	0						12	996	TAMGU 3
East Sea	105	05	2024-06-13 14:47	37.5533	129.3767	Chart	250	1.3	2	34.06	2		2	0						12	996	TAMGU 3
East Sea	105	05	2024-06-13 14:47	37.5533	129.3767	Chart	300	1.1	2	34.06	2		2	0						12	996	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	0	11.7	2	34.36	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	10	11.8	2	34.36	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	20	11.8	2	34.36	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	30	11.8	2	34.36	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	50	11.3	2	34.32	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	75	8.1	2	34.04	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	100	5.9	2	34.09	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	125	3.6	2	33.97	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	150	2.9	2	33.98	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	200	1.8	2	34.03	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	250	1.4	2	34.04	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	300	1.2	2	34.05	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	400	1.0	2	34.05	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-02-25 12:25	37.5533	129.6883	Chart	500	0.8	2	34.06	2		2	0						17	1,013	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	0	15.6	2	34.50	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	10	15.2	2	34.51	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	20	15.1	2	34.51	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	30	14.6	2	34.49	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	50	13.2	2	34.48	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	75	12.3	2	34.43	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	100	10.7	2	34.32	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	125	8.6	2	34.17	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	150	4.9	2	34.08	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	200	1.8	2	34.04	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	250	1.4	2	34.04	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	300	1.1	2	34.05	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	400	0.9	2	34.06	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-04-13 12:20	37.5533	129.6883	Chart	500	0.7	2	34.06	2		2	0						7	911	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	0	23.3	2	34.06	2		2	0						14	995	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	10	19.9	2	34.06	2		2	0						14	995	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	20	13.3	2	34.39	2		2	0						14	995	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	30	10.2	2	34.32	2		2	0						14	995	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	50	5.0	2	34.14	2		2	0						14	995	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	75	2.8	2	34.06	2		2	0						14	995	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	100	1.9	2	34.05	2		2	0						14	995	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	125	1.6	2	34.05	2		2	0						14	995	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	150	1.4	2	34.05	2		2	0						14	995	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	200	1.2	2	34.06	2		2	0						14	995	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	250	1.0	2	34.06	2		2	0						14	995	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	300	0.9	2	34.06	2		2	0						14	995	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	400	0.8	2	34.06	2		2	0						14	995	TAMGU 3
East Sea	105	06	2024-06-13 16:19	37.5533	129.6883	Chart	500	0.6	2	34.07	2		2	0						14	995	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	0	10.1	2	33.95	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	10	10.1	2	34.20	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	20	10.1	2	34.20	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	30	10.1	2	34.20	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	50	10.1	2	34.20	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	75	5.7	2	33.91	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	100	4.4	2	33.95	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	125	2.9	2	33.86	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	150	2.6	2	33.88	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	200	2.5	2	33.92	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	250	2.3	2	34.00	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	300	1.7	2	34.04	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	400	1.0	2	34.05	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-02-25 14:00	37.5533	130	Chart	500	0.8	2	34.06	2		2	0						14	1,013	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	0	14.3	2	34.47	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	10	13.8	2	34.48	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	20	13.0	2	34.46	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	30	12.8	2	34.45	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	50	11.5	2	34.38	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	75	10.8	2	34.33	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	100	10.3	2	34.28	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	125	9.6	2	34.21	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	150	5.9	2	33.86	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	200	3.8	2	33.87	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	250	2.7	2	33.93	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	300	2.2	2	34.01	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	400	1.2	2	34.05	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-04-13 14:02	37.5533	130	Chart	500	0.8	2	34.06	2		2	0						7.1	931	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	0	22.3	2	33.82	2		2	0						13.9	992	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	10	18.5	2	33.98	2		2	0						13.9	992	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	20	16.7	2	34.14	2		2	0						13.9	992	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	30	15.7	2	34.15	2		2	0						13.9	992	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	50	15.3	2	34.36	2		2	0						13.9	992	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	75	9.2	2	34.31	2		2	0						13.9	992	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	100	6.7	2	34.14	2		2	0						13.9	992	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	125	3.7	2	34.06	2		2	0						13.9	992	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	150	2.6	2	34.04	2		2	0						13.9	992	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	200	1.5	2	34.05	2		2	0						13.9	992	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	250	1.2	2	34.05	2		2	0						13.9	992	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	300	1.0	2	34.06	2		2	0						13.9	992	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	400	0.8	2	34.06	2		2	0						13.9	992	TAMGU 3
East Sea	105	07	2024-06-13 17:54	37.5533	130	Chart	500	0.7	2	34.06	2		2	0						13.9	992	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	0	7.9	2	34.04	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	10	7.9	2	34.05	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	20	7.6	2	34.03	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	30	7.4	2	34.02	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	50	5.0	2	33.99	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	75	4.2	2	34.04	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	100	3.4	2	34.05	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	125	2.2	2	34.03	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	150	1.8	2	34.03	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	200	1.4	2	34.04	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	250	1.2	2	34.05	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	300	1.0	2	34.05	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	400	0.8	2	34.06	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-02-25 16:20	37.5533	130.3117	Chart	500	0.7	2	34.06	2		2	0						15	1,014	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	0	15.2	2	34.48	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	10	14.6	2	34.48	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	20	13.6	2	34.46	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	30	13.2	2	34.46	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	50	12.9	2	34.45	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	75	11.9	2	34.39	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	100	10.8	2	34.33	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	125	10.0	2	34.25	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	150	6.8	2	34.07	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	200	3.0	2	34.02	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	250	1.9	2	34.04	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	300	1.4	2	34.05	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	400	0.9	2	34.05	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-04-13 16:32	37.5533	130.3117	Chart	500	0.8	2	34.06	2		2	0						10	911	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	0	21.5	2	34.23	2		2	0							983	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	10	18.8	2	34.41	2		2	0							983	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	20	18.1	2	34.43	2		2	0							983	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	30	16.3	2	34.43	2		2	0							983	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	50	14.3	2	34.39	2		2	0							983	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	75	11.0	2	34.29	2		2	0							983	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	100	10.1	2	34.22	2		2	0							983	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	125	10.1	2	34.22	2		2	0							983	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	150	9.7	2	34.19	2		2	0							983	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	200	7.5	2	34.11	2		2	0							983	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	250	3.6	2	34.05	2		2	0							983	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	300	1.9	2	34.05	2		2	0							983	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	400	1.0	2	34.06	2		2	0							983	TAMGU 3
East Sea	105	08	2024-06-13 19:33	37.5533	130.3117	Chart	500	0.8	2	34.06	2		2	0							983	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	0	12.4	2	34.38	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	10	12.4	2	34.36	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	20	12.4	2	34.37	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	30	12.4	2	34.37	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	50	12.4	2	34.37	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	75	10.8	2	34.25	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	100	7.9	2	34.11	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	125	4.8	2	33.89	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	150	3.6	2	34.06	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	200	1.9	2	34.04	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	250	1.2	2	34.05	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	300	1.0	2	34.05	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	400	0.8	2	34.06	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-02-25 18:00	37.5533	130.625	Chart	500	0.6	2	34.06	2		2	0							1,013	TAMGU 3
East Sea	105	09	2024-04-13 18:04	37.5533	130.625	Chart	0	14.5	2	34.47	2		2	0							911	TAMGU 3
